RegionID,SizeRank,RegionName,RegionType,StateName,1/31/2000,2/29/2000,3/31/2000,4/30/2000,5/31/2000,6/30/2000,7/31/2000,8/31/2000,9/30/2000,10/31/2000,11/30/2000,12/31/2000,1/31/2001,2/28/2001,3/31/2001,4/30/2001,5/31/2001,6/30/2001,7/31/2001,8/31/2001,9/30/2001,10/31/2001,11/30/2001,12/31/2001,1/31/2002,2/28/2002,3/31/2002,4/30/2002,5/31/2002,6/30/2002,7/31/2002,8/31/2002,9/30/2002,10/31/2002,11/30/2002,12/31/2002,1/31/2003,2/28/2003,3/31/2003,4/30/2003,5/31/2003,6/30/2003,7/31/2003,8/31/2003,9/30/2003,10/31/2003,11/30/2003,12/31/2003,1/31/2004,2/29/2004,3/31/2004,4/30/2004,5/31/2004,6/30/2004,7/31/2004,8/31/2004,9/30/2004,10/31/2004,11/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022,9/30/2022,10/31/2022,11/30/2022,12/31/2022
394571,577,"Enterprise, AL",msa,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122870,122712,121498,120076,118655,118051,117536,117943,118487,118813,118625,118802,119375,119806,120227,120597,120779,122930,125213,127088,126709,125642,125174,125255,125353,125580,125176,125321,125301,125539,125599,126632,127676,127479,125987,124362,124088,124269,124457,124375,124060,123986,124088,124014,123890,124228,124555,124583,124277,124259,124676,125211,125674,125840,125919,125644,125628,125792,126245,126679,126937,127308,127682,128132,128566,128953,129372,129692,130099,130820,131525,131744,131622,131628,132271,132868,133619,134028,134512,134763,135099,135613,136047,136319,136324,136642,137209,137692,138020,138581,139205,139694,139972,140266,140326,140386,140534,141086,141780,142372,143013,143749,144455,,148367,,152414,153725,155248,157048,159154,160509,161653,162194,164053,165593,167715,168425,169672,171007,173130,174666,175796,176611,178813,181372,183609
394717,578,"Jacksonville, TX",msa,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100663,100537,100380,99913,99485,99073,98813,98678,98625,98646,98580,98475,98423,98380,98363,98182,98058,97875,97811,97664,97511,97349,97073,96853,96601,96550,96447,96254,96050,95993,95969,95965,95855,95908,95995,96121,96220,96310,96499,96587,96693,96823,97215,97541,97807,98086,98388,98790,99046,99335,99627,99955,100298,100638,101118,101626,102196,102714,103372,104017,104619,105191,105754,106361,106875,107453,108091,108765,109295,109827,110618,111534,112397,113005,113581,114232,114816,115475,115826,116231,116534,117102,117500,117871,118118,118573,119050,119657,120241,120794,121201,121687,122286,123007,123687,124171,124564,124934,125337,125862,126280,126825,127141,127390,127569,127931,128336,128742,129259,129883,130543,131040,131439,131608,131873,132191,132675,133005,133257,133372,133607,134053,134735,135387,135913,136400,137205,137913,138300,138286,138331,138213,138232,138625,139320,139902,140121,140209,140562,141185,142526,143640,,148937,,155370,157906,159514,161267,163033,164883,166841,168625,172804,176069,179876,180987,182625,183687,186363,188925,191535,192757,196592,199269,201688
394742,579,"Kerrville, TX",msa,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194668,195248,195850,196862,197984,198866,200108,201196,202321,203287,204100,205283,206615,208054,209385,210411,211412,211941,212492,212855,213519,214073,214422,214988,215484,216351,216945,217543,217990,218123,218383,218501,218623,217221,215676,214476,214591,214955,214983,215191,215277,215187,214827,214265,213794,213281,212809,211963,211162,210436,210120,210008,209970,210016,209914,209921,209808,209204,208248,207521,207064,206725,206285,205943,205805,205408,205423,205405,205615,205520,205380,205479,205664,206047,206260,206424,206555,206775,207288,207800,208300,208757,209223,209839,210483,211189,212041,212768,213682,214425,215321,216205,217241,218379,219596,220954,222332,223895,225378,226831,228037,229201,230446,231543,232646,233172,233947,234717,235952,237137,238517,239940,241326,242501,243727,244999,246212,247140,247986,248888,250037,251303,252646,253922,255167,256428,257607,258755,259875,260757,261696,262746,264397,266088,267716,268991,270428,271614,272781,273745,274703,275094,275634,276405,278083,279501,280972,282264,283627,285003,286377,287632,287823,288443,289104,290421,291201,291848,292769,293733,294867,295979,297107,298234,299582,301253,302901,304015,304565,305011,304693,304320,303984,303400,302939,302549,303031,,309825,314005,315799,318613,316943,318893,321526,,339349,337087,,322445,325213,331791,330315,327515,324544,330389,337463,345400,352228,358193,363915,369605,373338,368911,368029
394634,580,"Gloversville, NY",msa,NY,53371,53615,53787,54222,54512,54849,55152,55339,55519,55575,55953,56290,56772,57167,57609,57960,58341,58751,59248,59655,59983,60246,60600,61000,61542,62108,62685,63261,63748,64273,64720,65234,65737,66229,66715,67249,67845,68392,68861,69259,69461,69590,69667,70386,71359,72556,73118,73531,73904,74596,75302,75873,76721,77807,79030,79859,80294,80686,81270,81936,82683,83331,84184,84778,85180,85278,85417,85908,86471,87079,87650,88237,88884,89357,89876,89934,89874,89952,90465,91317,92146,92975,93391,93896,94476,95254,95776,96279,96458,96752,96827,97174,97546,98298,99327,100117,100719,100748,100727,100328,99989,99683,99260,98905,98438,98010,97537,97171,96946,96707,96341,96021,95693,95279,94756,94242,93785,93369,92996,92789,92671,92607,92596,92738,92953,93195,93297,93359,93392,93269,93095,92757,92537,92152,91845,91624,91727,91723,91770,91608,91537,91448,91495,91524,91453,91335,91275,91309,91376,91569,91759,91891,91889,91839,91847,91912,92013,92085,92249,92527,92882,93155,93362,93456,93420,93312,93198,93254,93417,93670,93944,94389,94848,95361,95733,96132,96400,96631,96821,97118,97396,97726,98053,98475,98955,99379,99787,100166,100581,100935,101125,101338,101539,101887,102244,102648,103042,103467,103911,104312,104756,105158,105671,106099,106493,106873,107251,107835,108344,108846,109350,109876,110486,110664,110904,111177,111717,112198,112617,113020,113497,113890,114299,114610,114999,115424,115852,116220,116565,116920,117307,117463,117642,117810,118099,118465,118911,119483,120187,120826,121152,120918,120647,120645,120953,121312,121601,121640,122163,123041,124636,126287,128189,130663,134412,138158,141288,142425,144841,146869,149579,151360,154454,157835,160980,163174,164996,164471,164806,164631,166360,167290,168762,170952,172432,174133
394604,581,"Fort Leonard Wood, MO",msa,MO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156575,156855,156770,156443,155918,155404,155443,155568,156121,156331,156320,155858,155210,154661,154120,153189,151269,149357,148335,148436,149205,149898,150446,150351,149929,149658,149476,149356,149246,149014,149022,148850,149072,149214,149621,149704,149857,150080,150256,150167,149943,149740,149909,150117,150497,150733,150889,150790,150664,150629,151405,152134,152770,152793,153198,153537,154148,154686,155293,155702,155940,156289,156246,156213,156182,156516,156982,157401,157843,158328,158713,159049,159250,159583,159845,159784,159611,159685,160086,160497,160827,160923,161130,161469,162414,163294,163948,164358,164689,165192,165189,165275,165135,165246,165228,165372,165488,165660,166021,166602,167441,167656,167625,167362,167363,167570,167819,168216,168462,168591,168895,169391,170097,170649,171204,171585,171693,171575,171335,171895,172271,172707,172749,173091,172565,171755,,166956,165176,165103,164661,164151,164413,165031,167465,169888,173048,174737,176365,177599,179157,180700,182271,182607,182521,183715,185656,188278,189399,190547,191310,193636,195545,197335,197783,198774,198597,198044
394363,582,"Bartlesville, OK",msa,OK,75458,75593,75799,76186,76566,76878,77155,77462,77817,78123,78409,78800,79270,79732,80050,80349,80628,80839,80959,81170,81394,81650,81681,81747,81830,82075,82331,82604,82801,82984,83156,83533,83983,84518,84879,85251,85536,85970,86341,86795,87102,87415,87597,87950,88297,88682,88915,89201,89560,89971,90344,90682,90943,91133,91258,91592,92023,92569,92837,93124,93978,94405,94858,94736,95206,95703,96253,96808,97285,97658,97891,98393,98908,99609,99970,100445,101063,101568,102061,102625,103546,104101,104354,104436,104600,104909,105189,105426,105656,105867,105962,106152,106512,107305,107760,108226,108058,108065,107827,108180,108515,109016,109501,109962,110306,110507,110695,110761,,107880,106696,107145,107404,107561,107737,107788,107776,107726,107884,106894,105623,104388,104355,104645,104858,105089,105196,105243,105198,105136,105075,104433,103806,103133,102989,102940,102932,103057,103198,103391,103579,103709,103030,102322,101634,101835,102098,102410,102728,103031,103383,103608,103725,103188,102876,102608,103007,103223,103603,103864,104053,104117,104195,104323,104450,103931,103574,103253,103743,104165,104693,105208,105589,105964,106302,106736,107062,107505,108046,108672,109184,109725,110194,110687,111083,111512,111848,112102,112212,110789,109431,108188,108594,108864,109218,109415,108562,107968,107479,108887,109972,111227,111194,111220,109188,107486,105473,105159,104892,104887,105025,105469,105861,106180,106728,107216,108073,109646,111435,112660,112750,112577,112471,112478,112762,113400,114151,114746,115097,115650,116037,116641,117096,117780,118295,118129,117851,117767,118051,118362,118714,119338,120042,120580,120985,121309,121203,121269,121711,123062,124027,124687,124907,125501,126576,127790,129579,130983,132808,134450,136846,139200,141628,143867,145953,147963,150340,153836,157434,156614,155294,153814,155407,156108,157037,158538
394538,583,"Douglas, GA",msa,GA,73921,74244,74529,75129,75754,76309,76732,76982,77119,77370,77729,78328,79045,79392,79573,79635,79896,80279,80606,81152,81470,81747,81851,82184,82547,82992,83177,83397,83571,83964,84215,84352,84458,84696,84991,85178,85323,85565,85760,85936,85994,86143,86174,86455,86766,87240,87619,88012,88392,88615,88771,88950,89266,89653,89928,90293,90736,91241,91671,92059,,,94633,,93970,94600,95129,95693,96171,96731,97121,97469,97859,98196,98554,98839,99249,99568,99793,100205,100704,101393,101738,102114,102273,102594,102774,103026,102974,102875,102589,102736,102777,103023,102990,103061,102957,102799,102601,102500,102328,102070,101629,101198,100822,99931,99037,98030,97632,97277,96934,96373,95731,95011,94430,93605,92824,92005,91350,90650,89180,87948,86891,86750,86479,86161,85833,85451,84941,84441,83743,83193,82541,82145,81642,81009,80427,79935,79684,79306,78874,78406,78164,77948,77820,77650,77627,77610,77602,77626,77702,77837,77995,78171,78486,78908,79403,79910,80327,80798,81197,81699,82124,82570,83018,83489,84037,84600,85145,85730,86251,86808,87234,87743,88266,88761,89241,89582,90021,90437,90902,91225,91597,92114,92794,93403,93794,93983,94180,94377,94721,94941,95386,95718,96126,96354,96604,96849,97220,97591,97977,98330,98695,98907,99306,99817,100575,101154,101697,102078,102397,102672,103175,103828,104242,104583,104906,105531,106254,106963,107742,108278,108662,109107,109551,110000,110413,110866,111393,111807,112402,112891,113240,113518,114008,114546,115061,115444,115271,114950,114721,115222,115633,115864,116048,116335,116774,116824,116868,116929,117903,118939,120973,122872,124788,126207,127444,128940,130346,131861,133481,134365,134888,137667,140611,144813,146395,148222,148673,150687,152585,154510,155148,156184,156787,157247
395073,584,"Scottsboro, AL",msa,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103793,104280,104376,102478,100221,98057,97595,97030,96394,96130,95797,95183,94712,94319,94045,93682,93403,93354,92966,92563,92259,92263,91971,91582,90884,89758,88593,88125,88597,89221,89989,90812,91870,92011,92031,91697,92440,92773,93266,93581,94272,94510,94447,94213,94429,94380,94404,94219,94219,94660,95341,95707,95798,95749,96269,96290,96489,95923,95725,95560,95938,97302,98382,99365,99409,99527,99758,100026,100169,100273,100464,100831,101164,101384,101752,102152,102857,103299,103882,104209,104406,104484,104247,104244,104197,104606,104982,105424,105717,106099,106408,106865,107462,108237,108976,109474,109982,110352,110758,111171,111637,112161,112703,113248,113672,114003,114352,114819,115164,115657,116033,116496,116824,117147,117036,116930,116763,117225,117529,117764,117648,117728,117929,117850,118001,118520,119275,119706,119917,120518,121100,122293,123300,125505,126584,128002,128340,130116,131800,133539,134478,135414,136312,137153,140181,142761,146449,147762,149333,149860,151150,152594,154019,154925,156115,157665,158916
394316,585,"Alice, TX",msa,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81689,81552,81712,81587,81514,81256,81447,81504,80050,78445,76977,76902,77068,76932,77145,76915,77053,76707,76698,76471,76381,76083,76072,76035,76016,75660,75715,75803,75996,75962,75963,75670,75386,75003,74899,74767,74697,74771,75043,75154,75390,75413,75753,75979,76360,76799,77456,77996,78307,78636,79244,79784,80219,80571,81178,81490,81757,82115,82375,82566,82752,83233,83866,84374,84894,85227,85611,86351,86993,87542,88096,88925,89809,90302,90661,91257,91745,92474,93039,93941,94036,93874,93304,93440,93809,94465,95159,95756,96284,96821,97173,97931,98764,99779,100531,101179,102011,102655,103035,103380,104020,104664,104876,104619,104360,104461,104667,104890,105187,105286,105541,105333,105338,105078,104035,103136,102455,102909,102998,102575,102205,102334,102728,103242,103606,104085,104454,105040,105650,106202,106325,106022,105821,105775,105950,105818,105876,105809,106433,107244,108479,109132,110367,111756,114196,116075,116176,115413,114527,115271,116071,116645,117426,120045,122637,125492,125974,126850,126870,128522,130186,132253,133325,133997,134093,133782
394652,586,"Greenville, OH",msa,OH,102809,103059,103231,103694,104115,104540,104840,105222,105701,106229,106839,107462,108173,108605,108962,109283,109667,110056,110293,110547,110785,111096,111387,111609,111856,112134,112442,112722,113053,113360,113636,113829,114069,114228,114421,114558,114780,115041,115266,115537,115725,116018,116302,116683,117131,117566,117819,118008,118257,118657,119007,119299,119662,120025,120457,120791,121178,121544,121847,122162,122452,122855,123242,123634,123985,,,,,121032,121318,121866,122160,122504,123018,123444,123987,124291,124692,124807,125060,125237,125530,125586,125732,125837,125930,125927,126073,126341,126897,127313,127443,127368,127388,127610,127692,127639,127512,127324,126973,126488,126116,125814,125509,125067,124763,124549,124394,124257,123997,123762,123365,122906,122385,121780,121182,120643,120159,119753,119523,119424,119358,119215,119036,118798,118434,118123,117821,117464,117015,116463,115566,114321,113160,112439,112102,111980,111869,111890,111793,111778,111629,111513,111503,111634,111811,111982,112105,112188,112184,112318,112479,112671,112716,112783,112994,113400,113842,114244,114534,114990,115351,115727,116003,116350,116785,117298,117874,118461,118909,119400,119958,120734,121579,122239,122963,123549,124283,124893,125659,126285,126917,127521,128326,129010,129668,130294,131067,131896,132632,133173,133392,133620,133862,134322,134685,135113,135348,135587,135768,136000,136303,136746,136912,137203,137431,137946,138306,138598,138979,139351,139769,140069,140396,140868,141536,142351,143182,143979,144774,145389,145930,146253,146605,146957,147467,148099,148839,148954,149056,149108,149755,150512,151302,152072,152578,153016,153130,153202,153356,153622,154030,153450,153413,153441,154412,154797,155039,155330,157086,159022,162364,164929,167641,169347,170856,172482,173948,175765,177357,178570,179166,181685,184489,187154,187805,188251,187893,188676,189520,191438,192409,193427,192890,191966
394985,587,"Platteville, WI",msa,WI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115768,115563,115345,114509,113622,112426,111704,111049,110726,110389,110171,110192,110074,109825,109509,109311,109221,108846,108597,108259,108142,107741,107586,107390,107318,107262,107107,106943,106771,106630,106666,106659,106677,106817,106873,106997,107066,107158,107146,106896,106775,106644,106734,106751,106908,107113,107415,108004,108522,108801,108856,108925,109313,109664,109892,109779,109899,110085,110487,110768,111139,111468,111778,112324,112982,113515,113772,113956,114185,114617,114873,115363,115747,116488,116858,117202,117248,117473,117727,117922,118275,118684,119201,119601,120253,121041,121916,122433,122940,123497,124131,124597,125168,125918,126653,127387,127890,128555,128911,129598,130244,131098,131633,132439,133262,134238,135036,135779,136523,137260,138010,138566,139163,139645,140222,140729,141169,141697,142352,143336,144218,144998,145749,146525,147210,147842,148473,149243,149691,150098,150488,150732,150818,150781,150740,150708,150791,150863,150987,151216,,154727,,159779,162240,163813,165731,167502,169212,170665,171934,173185,173872,176669,179485,181730,181857,181800,182484,184027,185671,187313,188212,189477,189180,188693
394503,589,"Corsicana, TX",msa,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95675,95457,95315,95007,94822,94710,94134,93471,92895,92839,92889,92786,92681,92603,92607,92599,92620,92702,92825,92748,92041,91201,90672,90587,90634,90402,90295,90213,90324,90497,90713,90020,89348,88620,88670,88635,88585,88574,88612,88761,89030,89352,89605,89847,90118,90426,90647,90804,90977,91269,91590,91976,92393,92948,93539,94241,94923,95615,96288,96901,97416,97844,98247,98812,99253,99700,99935,100381,100788,101324,101667,102121,102467,102883,103341,103935,104525,105056,105340,105691,105950,106431,106842,107341,107785,108249,108757,109331,109860,110391,110805,111403,111871,112584,113193,113874,114375,114964,115454,116016,116436,116574,116777,117103,117751,118347,118697,119107,119498,120025,120558,121035,121533,121939,122457,123061,123734,124241,124556,124849,125168,125645,126143,126755,127371,128033,128746,129481,130046,130465,130670,130464,130179,129850,129914,130002,130260,130439,130808,131142,131869,132555,,137159,139850,141400,142668,143850,145029,146628,148154,149284,150083,152888,155851,159526,161170,163476,165647,169607,173166,176279,177891,179542,180685,181429
753905,590,"Newport, OR",msa,OR,126389,126462,126608,126890,127231,127498,127733,128056,128495,128935,129293,129614,130320,131014,131722,132067,132398,132663,133065,133367,133773,133987,134336,134555,134854,135092,135337,135568,136008,136523,137186,137588,,,,,133116,133572,134211,134866,135648,136244,137007,137567,138437,139094,139928,140359,141308,142467,144307,145896,147435,148967,150629,152234,153811,155544,157479,159263,161750,164022,165600,166477,167767,170416,173975,177904,181764,185424,189339,194225,198097,201116,203212,205973,208944,212197,215577,219786,223464,226816,229477,231828,233991,235846,237749,239903,242218,244738,247021,248398,249093,248949,248307,248220,248383,248996,248548,247857,246817,245472,243926,242431,241016,239362,237242,235000,232648,230775,228856,227220,225249,223268,221026,218938,217283,215699,214294,212752,211522,210691,210185,209902,209336,208603,207522,206394,204980,203785,202253,200652,199300,198160,197008,195612,194707,194110,193654,193206,193021,192915,192856,192634,192668,192771,193342,193808,194000,194271,194550,195313,195845,196652,197615,198789,200247,201857,203929,205780,207486,208796,209903,211074,212099,213309,214549,215927,217459,218982,220507,221862,223015,224030,225049,227079,229472,232035,234882,237603,240176,243004,244374,244330,242892,242294,243273,243476,244098,244511,245314,247418,248117,248093,247997,249637,252904,255342,257319,258183,257998,258471,258234,258506,258503,259915,261452,263078,265050,266759,267592,267711,269156,269714,270212,270902,272963,275942,279243,283873,287670,291571,295403,299746,301821,302497,302659,302743,303488,304043,305865,307659,309901,311884,312461,312960,312994,314750,316374,318169,319187,319868,320427,321379,322254,323227,325129,328709,333612,338475,344527,350793,357476,363714,371001,377967,385889,392473,403015,414952,430271,442312,453463,462257,471223,477958,483192,489520,498442,508943,516745,522315,525055,526668,527174,527878
395234,591,"Winona, MN",msa,MN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130980,130979,131012,131335,131644,132167,132192,132250,131981,131735,131380,131069,131072,131233,131429,131634,131848,132281,132637,133235,133680,134252,134716,135339,136030,136769,137606,138384,139060,139542,139857,140303,140765,141360,141874,142502,143166,143852,144426,145047,145533,145936,146137,146432,146838,147355,147888,148393,149045,149734,150435,151184,151823,152448,152805,153345,153977,154695,155244,155788,156469,157258,157958,158475,159032,159691,160399,161131,161897,162794,163785,164821,166026,166842,167549,168024,168732,169452,170035,170603,171321,172345,173487,174543,175505,176221,176862,177307,177754,178243,178682,179312,179875,180561,181191,182061,182998,183981,184762,185550,186321,187023,187715,188271,188319,188273,188284,188187,188062,187901,188458,189074,189861,190112,190406,190569,192468,194436,,200440,203522,205777,208261,,205437,205261,210139,212982,215883,218399,219608,220381,221733,224417,227036,229688,231608,233365,235306,236658,237938,238731
394933,592,"Oil City, PA",msa,PA,46826,46976,47165,47433,47572,47712,47893,48220,48464,48660,48881,49190,49521,49758,49990,50347,50706,51037,51259,51507,51707,51907,52047,52251,52366,52568,52819,53183,53532,53870,54253,54641,55004,55345,55563,55796,55904,56098,56337,56594,56976,57267,57673,58133,58609,59077,59358,59684,59921,60375,60872,61566,62266,63015,63818,64323,64762,65048,65512,65958,66666,67401,68175,68722,69193,69674,70171,70666,71121,71477,71777,72052,72304,72487,72624,72785,73023,73144,73227,73411,73615,73855,73966,74085,74147,74212,74285,74451,74374,74201,73856,73945,74069,74236,74278,74343,74379,74299,74150,73958,73662,73398,73160,72971,72816,72689,72661,72553,72427,72241,72086,71850,71581,71264,70934,70594,70276,70062,69942,69828,69715,69626,69578,69672,69734,69813,69814,69832,69814,69753,69672,69572,69462,69284,69093,68867,68697,68568,68514,68441,68443,68428,68433,68434,68369,68360,68390,68494,68697,68852,69049,69162,69321,69462,69601,69687,69771,69837,69906,69975,70052,70208,70404,70592,70690,70733,70728,70790,70875,71027,71203,71378,71610,71836,72143,72419,72735,73000,73238,73435,73582,73755,73918,74157,74372,74583,74745,74826,74869,74964,75106,75399,75658,76021,76379,76833,77269,77630,77912,78260,78565,78863,79055,79251,79455,79664,79983,80371,80780,81146,81492,81901,82336,82720,83083,83443,83891,84313,84731,85126,85525,85983,86415,86818,87112,87365,87632,87966,88352,88783,89166,89573,89883,90186,90599,91022,91454,91773,91961,92079,92175,92320,92559,92758,92991,92868,92831,92498,92455,92437,,94331,,97293,98717,99617,100617,101632,102531,103338,103991,104544,105031,106957,108729,110206,110299,110519,111066,112288,113358,114442,114935,115613,115760,115536
395029,593,"Rochelle, IL",msa,IL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134286,133984,133641,132853,131930,130887,129721,128392,127095,126014,125305,124682,124212,123833,123709,123584,123526,123331,123257,122961,122625,122156,121764,121265,120703,120220,119696,119261,119034,119015,118957,118573,118170,117725,117389,117117,116997,116910,116955,116970,116954,116827,116751,116548,116686,116790,116985,116913,116841,116926,117045,117184,117216,117472,117848,118222,118361,118460,118711,118975,119285,119688,120208,121034,121853,122559,123038,123342,123592,123667,123698,123822,123943,124061,124219,124438,124717,124817,124963,124998,125079,124949,124736,124674,124785,125150,125486,125880,126240,126554,126753,126999,127069,127107,127010,127127,127430,127775,128104,128349,128584,128926,129382,129957,130420,130823,131188,131564,131870,132175,132476,132741,132897,132952,133069,133306,133627,133779,133974,134164,134533,134927,135397,135858,136207,136514,136861,137289,137723,138004,137847,137637,137518,137729,137930,138118,137800,137431,137123,137171,137264,137398,138262,139150,140943,142542,144417,145636,148136,150282,153111,155484,158206,161055,163939,167202,169655,170710,173009,175309,177651,178212,179680,180990,182252,182124,181281,181099
